,bicapped-trigonal-prismatic,capped-octahedral,capped-trigonal-prismatic,cubic,dodecahedral,hexagonal-bipyramidal,pentagonal-bipyramidal,square-antiprismatic,trans-bicapped-octahedral
,1.8130335711247887,,,2.2697411898067554,1.933315562488671,2.5271585182300393,,1.836722834387708,2.2499250285483687
,1.6492778873282752,,,2.2320556470625776,1.856756331359105,2.4238508683417397,,1.7145986359313423,2.2581843594531628
,0.7258533832231194,,,1.3011692056131052,0.927938213499721,1.6002337882242108,,0.8277328058023887,1.4330936377684114
,1.1864925960277544,,,0.8663899928547455,1.2004665341743168,1.0624480048090594,,0.992392427699275,1.205987046205952
,0.7323274877557782,,,0.8508231868368961,0.7991724644369482,1.1082843025801534,,0.48287609523058367,1.1853182289750952
,1.5551082526764477,,,0.7811143060785617,1.4319530445405857,1.038115874614726,,1.4626654417281857,1.083750739482942
,1.7962159862602438,,,1.2123238520442683,1.7262807263610689,1.1695369458978566,,1.6619827246679195,1.5664886373698075
,1.9975435048301442,,,1.808964915641405,2.0664575694102414,1.7390262945202577,,1.9570996085169423,2.063126905516448
,1.6280544159261903,,,1.5915954649335446,1.6729537065882376,1.3839056922163664,,1.5516376053224437,1.8767059163425668
,1.727590058162808,,,1.4719693003455312,1.6813058029171342,1.6078598208785928,,1.6277774057165748,1.5711955442704717
,1.43457980762661,,,1.3889469809284076,1.4970905655567368,1.6902368705296258,,1.2846112551080076,1.427010189376035
,1.7529034883257917,,,1.523409169052276,1.7929034543695495,1.40478591219388,,1.6902965271300747,1.7817049818343975
,1.7108373608222764,,,1.5212980437559345,1.7385379628948168,1.3842785385323537,,1.6525702791225654,1.7432463494309949
,1.8131784967717255,,,1.6556791942402993,1.8727170823248382,1.4780205199069896,,1.752871248619087,1.9339478431266994
,1.7621374607624745,,,1.5633746512975275,1.7855625663815968,1.4316536887123772,,1.684438288034609,1.7774144144107469
,1.6521649702250059,,,1.569547281229829,1.7107280068758617,1.4120267782705287,,1.5875894139170412,1.8042792804576155
,1.9092610501443146,,,1.619187158932228,1.8836217221546967,1.7115766500734262,,1.8270866702214965,1.6839031987993
,1.7858356321068898,,,1.5178872203542215,1.7564148727549764,1.6205385645136978,,1.6944212065967845,1.6175947134430426
,1.6380906277633727,,,1.5232145305471143,1.6388950982920731,1.7690596719714644,,1.4855939862385164,1.591833204324612
,1.8087352590784522,,,1.6079770655791323,1.8054688729852968,1.6913913124511744,,1.6727035210452466,1.7112420682856107
,1.8184894301743206,,,1.6779523001389236,1.8286797652319131,1.824594151250121,,1.6951689804319758,1.759514098481587
,2.2475258752307705,,,2.2273877337938615,2.238529807826531,2.1121302854043598,,2.1380230027391374,2.3207145774159335
,2.2102575301815155,,,2.1321790018336793,2.1963325787395998,2.028163547590267,,2.10090011985828,2.231096150837169
,2.1047363405202595,,,2.017253830935276,2.11151576006719,1.9630191580917118,,1.9949564370163995,2.109427029679036
,2.2391485913804874,,,2.114266300094291,2.2267753163420863,2.062017384894077,,2.119363290102687,2.189890212965529
,2.0791064256772094,,,2.0503065621881125,2.1450094949632392,2.00588379672981,,2.0302773720843543,2.138365839579367
,1.9578321031558517,,,2.034442075825457,2.0656391912914582,2.0553428001322214,,1.9860084466757004,2.1042878848852955
,2.135583411741429,,,1.9970331853921763,2.121796893379638,1.918973857056675,,2.1224180317639485,2.1934746946499133
,2.1520984106462184,,,2.0634212818742967,2.1516257739486186,1.9804997038375873,,2.150578899583228,2.292709172613481
,2.1546933530896712,,,2.0423967030268657,2.1747732605549315,1.9679755023711583,,2.1623362815107003,2.2664914113707564
,2.0363999028370325,,,1.934923741456429,2.075832004943521,1.8638634889461099,,2.043658592386555,2.1265346264340086
,2.0211973985904303,,,2.0924530399438974,2.137421684088337,2.1071879646895764,,2.0449463215761168,2.197717517531525
,1.7968234374430267,,,1.7299691487425235,1.9156324290200883,1.7479857830760372,,1.7804896723335393,1.930016362794635
,2.2755983330892553,,,2.3441933125251277,2.329319855241376,2.058145058314112,,2.2311777716734804,2.5067311448164538
,2.4137956131428377,,,2.5421717807032627,2.468844601066761,2.246986880006709,,2.4217819226356965,2.683841855473637
,2.166703685939283,,,2.1321366293122668,2.2323553410282013,1.9269533513785664,,2.114011902436254,2.3018508446026287
,2.3631613119133186,,,2.256838979513563,2.4965343294134246,2.246188014860467,,2.297267227946591,2.3964294860981425
,2.18053540743577,,,2.043693522120004,2.2847734812682354,1.9951415670515544,,2.0972653165025648,2.1642671299460177
,2.3588895867149655,,,2.2490333347674136,2.468482328549847,2.150080387939541,,2.2898393100053696,2.4172848111430656
,2.2708688548407774,,,2.109725503107128,2.369566583432884,2.043869723455926,,2.1898441693972948,2.2216137101456033
,2.371639303895976,,,2.2131046665175846,2.4669168297126065,2.138060944241991,,2.3036310616673785,2.366415835281309
,2.6185000628448662,,,2.484695687539639,2.6496727173671224,2.3165557740557485,,2.567771147398543,2.6880549142097308
,2.8415904450447513,,,2.6900513718840435,2.8584921910923162,2.5710854270496597,,2.7943767907142116,2.8815099938998814
,2.8540575072867442,,,2.7261865741228855,2.866724719105259,2.6027128798533194,,2.8558310144767813,2.9138277012231133
,2.7821854687304035,,,2.6602259586861647,2.798926368302224,2.5867883009386716,,2.809784594493438,2.8354541839812915
,2.8346593547080685,,,2.724114739616565,2.8626777941585635,2.6070198704208414,,2.833135457813606,2.8777435732017618
,2.0860128002876417,,,2.5604897478672473,2.235043644281861,2.5694959996756106,,2.0138790564330926,2.6503155790723656
,2.54225343103113,,,2.5862209430343746,2.6850703985130524,2.6096126437710265,,2.5133478444488877,2.6554586859841676
,2.6848634754029668,,,2.470593095340555,2.817977774865042,2.514263740605392,,2.6715773700948704,2.5634646170502626
,2.4110359748640082,,,2.724602572000183,2.4604994114408263,2.7508022111659125,,2.431130733788534,2.7731878724050127
,2.6742014515901156,,,2.487101146153884,2.7338202837051466,2.460856042575117,,2.692661423561211,2.578027962247252
,2.773817045970112,,,2.5114717351110514,2.786430503840963,2.3541592406266405,,2.8109808719469576,2.6273887737338546
,2.7203799302129843,,,2.559482852979864,2.76892424293248,2.4381776329366662,,2.75644935601674,2.6656739614321108
,,2.0043605311846764,1.9293802418349681,,,,1.8113933662480004,,
,2.722538434475632,,,2.8045191632534383,2.796812285033545,3.087709223093622,,2.834666226466805,2.5933589254187055
,2.4614734313822977,,,2.415843801346016,2.573632224842582,2.746101426539874,,2.49709712922354,2.3975917861628857
,2.3180722997923366,,,2.242415521473389,2.403613599399069,2.5919196403730806,,2.3465375863062876,2.2301069784212726
,2.5485168349522187,,,2.545218508044691,2.6737508948142703,2.8345182762543373,,2.559214800801893,2.5269299651098516
,2.5958823217216827,,,2.695656722251527,2.7393926745454387,2.97121331456117,,2.5909750119854333,2.695656174731867
,2.571936729718196,,,2.637442368530446,2.7095240191193253,2.9204706315548745,,2.5732412252026315,2.6216629080102782
,2.47611137665303,,,2.4103220410366055,2.5873489633089006,2.703924776815333,,2.541053172893268,2.369149189450197
,2.7395720019075736,,,2.7614957047380257,2.7767579034327294,2.562209492254493,,2.7873638047105445,2.860215259300075
,2.9659122825555255,,,2.8467112116849997,2.97696555341853,3.072733628097882,,3.025783011448588,2.8182198285028646
,2.5889312734464554,,,2.7782335566921246,2.759384087799345,2.577685542422814,,2.6036166757012986,2.8672844532994817
,,2.3144294443237503,2.2394155868299284,,,,1.9679063547267894,,
,2.5647580521740525,,,2.5425008442232384,2.573795905400019,2.4546011129697365,,2.572439112697711,2.8128261554002325
,2.4763664968512464,,,2.5751940577954358,2.5561856747310943,2.6218342454812875,,2.5103056125087355,2.7332149939358934
,2.5004004174526493,,,2.5497062441429477,2.555833262552276,2.5482341986734083,,2.5135663699742077,2.7474473531952497
,2.5306490457090765,,,2.5515871196709035,2.560222227577928,2.4929858242868352,,2.5354359414273104,2.8166134037073887
,2.615067251316476,,,2.3781223053952116,2.572072078418061,2.315428247645665,,2.6095418996577493,2.6462895230001995
,2.6283131124561234,,,2.395332038276873,2.586078716968046,2.30305555627798,,2.6153614000535583,2.7115235735142154
,2.5724330438936835,,,2.2189380907554828,2.4612907660108836,2.083804096009593,,2.563822715813459,2.4757300809084968
,2.70287286041939,,,2.2882431149508844,2.599772355566779,2.1041438558778425,,2.7440808996775337,2.589971889423791
,2.557170692295662,,,2.25125648184756,2.455009535486394,2.079786342326847,,2.627699699400238,2.5362333208399783
,2.6508744107856184,,,2.317315947193952,2.5276660759516845,2.14668802483453,,2.6939980694978307,2.5862399034725274
,2.3135599898729495,,,2.375067921601354,2.2877981424897946,2.425147242344209,,2.4378065613508424,2.6061422947531874
,2.2631744058896737,,,2.2774119428885973,2.2346147070971516,2.328313545037299,,2.3966346146949453,2.4922242392055427
,2.5644240986833644,,,2.518728464455834,2.638876701523622,2.56511021042965,,2.5121431539978114,2.5750830069374313
,2.6103728019177384,,,2.6621560286393238,2.6625508942472313,2.531300567001851,,2.7302642723957615,2.72887248273476
,2.5477367149658847,,,2.758365383712973,2.582738468033809,2.779075759791059,,2.7190357970331185,2.8163624749078133
,2.1308271093378455,,,2.3109977945508184,2.0913328693099484,2.3340076895691086,,2.3036408782313043,2.4501017017172684
,1.9592259932178158,,,2.077784835212592,1.9246031045913239,2.009020453895523,,2.1751499040431304,2.1878460487663456
,2.355802005223927,,,2.5980315345929577,2.4338231099113767,2.4561325041866016,,2.3192471952850324,2.725155450619057
,2.1018316350291033,,,2.4231480740385463,2.2226537823432024,2.4678906652643997,,2.0621226595249547,2.524326998866395
,2.664979074427174,,,2.5910338968697832,2.7051388832959935,2.469909013028384,,2.6952658698812786,2.7053033268032722
,2.6068205046739017,,,2.5709873121694176,2.693677160568664,2.516916950888661,,2.736834883656545,2.6175571469855727
,2.18820054792001,,,2.2453890451485656,2.2680297393233646,2.332174869424075,,2.4129838359073457,2.1544402791375172
,,2.308431021264297,2.272092471638144,,,,2.078873505219296,,
,2.4508472006822077,,,2.813760472488167,2.4578544469646277,2.8313962916683955,,2.475697333902023,3.096019202723489
,2.589478551598783,,,2.6828428956206034,2.6316886553101604,2.56807777601524,,2.670818735163851,2.8737660182529052
,2.281033709093848,,,2.476541259338825,2.341927119339181,2.536692095345878,,2.3734692648748235,2.5850964920207056
,0.315022449839245,,,0.7443349101944419,0.22668391556277445,0.9512093811422478,,0.33369267929873186,1.066521092235628
,0.8044743434109878,,,1.3261335184406964,1.0126829143953828,1.3106686464061124,,0.8498925331504076,1.48389841095558
,1.4458993472776716,,,2.068316764949479,1.6458902505847426,2.0066979683126625,,1.4980032216665051,2.1515547704245868
,1.6025743664801195,,,2.2217677022108604,1.7721301290071105,2.2538500428824735,,1.587607932335967,2.315493077784606
,2.019972478962354,,,2.5573668844403517,2.083262241843856,2.489990573682626,,2.062015726686181,2.5641682047516365
,2.0414872704751574,,,2.5507735427901186,2.069762145983861,2.5056724501188095,,2.0334685056441044,2.6690945137664692
,1.9699152667096538,,,2.4668380628668163,2.0157553006807687,2.3872668202764356,,1.9833991525509798,2.4990743895331446
,1.9856840535966909,,,2.5002323885065127,2.0331384461316264,2.419277147546941,,1.9998387756801548,2.582459334536438
,1.9969236581060552,,,2.476356171344866,2.0129628318780775,2.416938387704817,,1.985410964227939,2.59636484655985
,1.8582081746714452,,,2.4414234293906034,1.939905634962616,2.493562447529522,,1.8827792839340454,2.521584782658666
,2.0426709063572184,,,2.5453194740859018,2.0855258399924854,2.6657312847888788,,2.0557630340931667,2.629065673606012
,2.0369956142178207,,,2.529240985442756,2.071697696766143,2.6511120085435667,,2.0299293065209234,2.5954327822924963
,2.129034093437804,,,2.5829154112973907,2.137650091926721,2.69915662098703,,2.125945970874545,2.6758508826273806
,2.036941728701367,,,2.5243418191277,2.0847249994188215,2.653760815482264,,2.060353216209611,2.609415563741082
,2.099322040093666,,,2.4731855001355325,2.0878393085958162,2.5931140433741673,,2.050398952670915,2.606767218161593
,2.434434541682039,,,2.7885589864537708,2.4102147083747547,2.903125537995231,,2.4003883521596947,2.794250778308019
,2.5477180005379383,,,2.676628575998702,2.618660847854245,2.5988425986486408,,2.577445800812577,2.7088000977176647
,1.9716020886032002,,,2.3406338255475942,2.1653060876536783,2.061906516381932,,2.1123831098748935,2.3993758618309986
,2.1922279117440433,,,2.05348718240021,2.2372515960042363,1.9410294624750783,,2.091958102642134,2.3031643582608163
,2.446239814902524,,,2.2919192846514265,2.4580609195671226,2.23510544673878,,2.3741125784879302,2.4684979397646263
,,2.566432794963729,2.388970724317323,,,,2.38566935895063,,
,2.4926296559351457,,,2.473073680008911,2.5637591501844432,2.3351902049888267,,2.452718511949926,2.5732404067727663
,2.598079531367499,,,2.434359596134265,2.5500647468825473,2.2813360014457222,,2.5648683371302923,2.4057758078778932
,2.5973435227552297,,,2.467333754910153,2.574442537573965,2.30715703288057,,2.5737700067737204,2.4588116781536966
,2.559274753773195,,,2.413209135114142,2.515484053890097,2.2457352770501355,,2.5450882009539244,2.3913988266276873
,2.54691732516727,,,2.3192752510611503,2.449476724861486,2.0895834916709486,,2.5504332235152294,2.3344231293794926
,2.5854480542450333,,,2.4246023109282917,2.527623500962061,2.2006111118950695,,2.5666014189443875,2.3123801286230576
,2.5676815378129674,,,2.574291524115233,2.535468841508361,2.5334542060934715,,2.563470258402081,2.4487857145045755
,2.6095135397974976,,,2.628958882554146,2.633375251403401,2.6332437614372735,,2.688542643851638,2.4038901231768772
,2.616065158397829,,,2.6247961832217035,2.593680302298879,2.6610460096158963,,2.6035811943612996,2.4244124857742864
,2.4877884122253593,,,2.462306276971364,2.4379222661368587,2.601306597951696,,2.457356693661259,2.4359209312752355
,2.6052794495748257,,,2.6409666050387437,2.573031851126005,2.828784900485935,,2.584309395448401,2.5417815749181276
,2.471312431914484,,,2.5030218899759995,2.428563691403425,2.604924056384075,,2.455092567506507,2.4240786075316954
,2.480000605689841,,,2.478137124373516,2.5750301827938795,2.427076417392044,,2.5286152374334034,2.512774985234068
,2.4857229840233064,,,2.4075025533083574,2.5527530710248163,2.361758649691501,,2.5208224904482663,2.4354870148123187
,2.4805015533709525,,,2.398691532295275,2.5490569863854056,2.331242037779033,,2.5124892418782236,2.416759827729044
,2.482918248749873,,,2.439296696604402,2.5690934443454903,2.389945105230187,,2.5216907202232477,2.460104732483576
,2.3466164676134635,,,2.5095530642040096,2.4415152568723606,2.662841491743474,,2.3470101216159076,2.697700928759102
,2.221346125010674,,,2.359148411372917,2.338162737647868,2.5200830921674036,,2.234467998022349,2.501726669646721
,2.0563072584820943,,,2.215597259168769,2.173520066902452,2.4237686048975746,,2.0907755300249784,2.333615376421456
,1.9905324100267714,,,2.077080470486921,2.088636929779264,2.3785214920842424,,2.029920277316172,2.1721523614903604
,1.8805699701609855,,,2.0308556305151533,1.9953208057447094,2.186523960101894,,1.9325372771106037,2.0581989982807234
,1.943822125158906,,,2.092329242633164,2.05023463245447,2.2992398004042913,,2.0045664500879896,2.135368298600763
,2.131966628487938,,,2.0380272416481406,2.1498173116134125,2.2491618246191805,,2.123476226282291,2.1250570537631175
,2.1046668338465566,,,1.9752040252678231,2.1643435844001475,1.969680013214214,,2.0585749905227795,2.0890733114700493
,2.5542294519244746,,,2.8006611855640373,2.7014354309458883,2.7690361912479706,,2.5395918721236,2.943180971435704
,2.6533249874280607,,,2.839479489639098,2.795982748983788,2.8381925023170025,,2.6348975190933115,2.9351096695840013
,2.7813247578476847,,,2.8749798467474017,2.722595809944939,2.6548320492535717,,2.744125591489696,2.9056023632015724
,2.52074564273586,,,2.6798677845444243,2.467987344698389,2.469669119248702,,2.509441163264469,2.683019695722531
,2.4655080902957356,,,2.4681221613835174,2.492784361554746,2.7127236167024122,,2.487980023624027,2.5645726262418176
,2.3743689466865394,,,2.3159611691524016,2.4853005916336732,2.5083235675201148,,2.3827243600230847,2.425088786535388
,,2.690826291751759,2.6177833248092632,,,,2.657057999815876,,
,2.4685306149339126,,,2.4715748227482974,2.571233226199388,2.6328333283538146,,2.4944019600199123,2.5053597134306567
,2.348563971486734,,,2.224943783187867,2.459979125776524,2.4452550120799357,,2.3367236467229633,2.3901756821477766
,2.394837489292213,,,2.430622521500133,2.5007644351623055,2.5899947638828036,,2.4326154851707904,2.5016676899436536
,2.3100031943782233,,,2.3201708628576045,2.4340532251443725,2.470859345787594,,2.3433000652817433,2.386536194886609
,2.469067269402483,,,2.4784538042707442,2.5492137846708354,2.692835612870616,,2.4858928845427184,2.5564452588747932
,2.6377061022590254,,,2.7135779372711526,2.646240520553274,2.995413267498473,,2.653293701063824,2.838081227626992
,2.1864636006764697,,,2.5352800688143478,2.133099577183422,2.6568456652056116,,2.202710393768345,2.631100233701244
,2.012638921671846,,,2.2093208646178497,1.9428206394225715,2.3266801814050093,,2.0157437785474412,2.3292461223592813
,2.114622007913695,,,2.259019209378087,2.086450391837812,2.32793897458842,,2.1570458796768714,2.329114213433503
,2.310474101810566,,,2.644215225989555,2.3665778396547474,2.614957201122661,,2.383866186228182,2.5874547273167665
,2.2294541626514315,,,2.540200988384042,2.3043001026328267,2.4584909164304896,,2.3146946927509293,2.46651144056661
,2.2469275719420674,,,2.5730025380496726,2.330521557863252,2.50891063294597,,2.343566138110027,2.467422540634102
,2.2024026544472246,,,2.410146717377363,2.278693132730005,2.3767017925393534,,2.2475785986597954,2.4327822336723415
,2.4855170722792765,,,2.5758914578973933,2.5160793713663265,2.511863512252371,,2.5303863996373317,2.6751355331248377
,2.7857134775228753,,,2.63129848519105,2.692853709052751,2.8201439803135635,,2.7329201799195344,2.8944165849758634
,2.7570449840353053,,,2.5874817110477997,2.694379955480381,2.7616346466144437,,2.7082458825146607,2.8652149671925966
,2.4878463811831066,,,2.524468179206123,2.508923669923387,2.7388983179369255,,2.463112856680062,2.811198261829104
,2.534976549388597,,,2.5826099942706793,2.4178470225775475,2.8168479559832442,,2.470061235313818,2.7346757879640116
,2.4969069109978497,,,2.768147770247092,2.5792774742963864,2.5252404573486777,,2.5337370292511743,2.7850295049892333
,2.681309025812048,,,2.7860479718517746,2.7043467877479603,2.5167954437948064,,2.7076631082031586,2.6010994002571337
,2.7603466259036082,,,2.6436101733407935,2.7678953214943083,2.5923589424387004,,2.833059069540552,2.442688376098795
,2.6672879284580144,,,2.719421258886416,2.706355087610389,2.5045555886379587,,2.7048485047451174,2.4820202121340658
,2.388956382798882,,,2.422456757776354,2.350482095843254,2.6210760605199925,,2.303212549471588,2.3149497087268434
,2.1094453484435496,,,2.18637863787273,2.0902055646566176,2.45326308270234,,2.1015655038160266,2.157631061935485
,2.268010801120763,,,2.381340753031994,2.2526098063417592,2.585227388819449,,2.1999484962029685,2.3203507075859204
,2.6357893584489,,,2.6213054258517934,2.5717032991825204,2.803894834673728,,2.5601818166967885,2.4575027284805238
,2.6518780253548693,,,2.6087850693486168,2.583924050691685,2.787565872674995,,2.548537627372835,2.471566120505928
,2.6564628476013272,,,2.5296243205437383,2.5582905792049115,2.780292136325879,,2.6574930738189724,2.4864696116149982
,2.5656511075263166,,,2.3243450741202705,2.4385176730810727,2.600409016383889,,2.546675197027428,2.428243436408971
,2.558864092846561,,,2.3885524974799184,2.406366103595946,2.58533244702949,,2.5876926220969807,2.582202343378709
,2.5358598496778013,,,2.3497225392784538,2.3799359749809597,2.575697453067685,,2.5626829718636066,2.5734108497843664
,2.5056189586354662,,,2.41282587215582,2.3659175179877794,2.595782066490862,,2.5367906343062967,2.6716811084456316
,2.386909971077575,,,2.459512141240839,2.3476876355417846,2.429499977324202,,2.407175035164575,2.6849373661736906
,2.381817922957574,,,2.370769196884015,2.3527363503744128,2.415281332950735,,2.360968211016991,2.5026782781210652
,2.4222350765286342,,,2.4872787671210257,2.381681388173126,2.5377823260629997,,2.4198920111648152,2.671955412986607
,2.4041464856760233,,,2.506087648290704,2.371199045002359,2.462953243750699,,2.427544262749477,2.7301279861133416
,2.35840547575471,,,2.463716827942269,2.361859280666547,2.389025135589598,,2.4043870450888902,2.5979621575737784
,2.4033188776575174,,,2.4093369556140933,2.3238083296430627,2.211909539627912,,2.4255975997989156,2.4992803774104098
,2.379769318495111,,,2.3667322693861954,2.3258520318061713,2.2304579959156534,,2.345955761667459,2.429874830272856
,2.4432293593970464,,,2.5494296372887826,2.444702234371327,2.350835024716433,,2.412515805949329,2.450794183441744
,2.64405557204779,,,2.682358627800882,2.616396826852766,2.48084329008437,,2.664552463670022,2.500236856412775
,2.7989842245838603,,,2.696466741647297,2.719622815770614,2.551852808518295,,2.7943614791048654,2.564337120319959
,2.788940417938295,,,2.3763201766831523,2.677828328526022,2.581494621245808,,2.6769058969355277,2.4791458400184516
,2.4399226084776964,,,2.0880408398206445,2.3497879672716238,2.3305093116402364,,2.346727635373922,2.1947490702855434
,2.2045923556464855,,,1.907223148278798,2.080208200286792,2.1328928049572475,,2.106267486682204,2.1306260698257713
,2.1027000866014958,,,1.9744551696281816,2.1337425020603726,2.007105105371652,,2.0435665966935876,1.9656659153172051
,2.1773526599528132,,,2.0745044288725314,2.198863459961931,2.119860985389757,,2.115996011275126,2.0310840043772043
,1.983298860814005,,,2.0598026534086613,2.081692419622536,1.969774441001626,,2.010464823457049,2.04322741651139
,0.36528658174673845,,,0.7492816489901336,0.23390208403653212,0.9219830170638905,,0.45145283486281285,1.0716583837662563
,,2.7841549215282186,2.6029573675619364,,,,2.4617054524269486,,
,1.6160132463698553,,,1.5925825373719715,1.521768424116927,1.4766386548433106,,1.658761169272957,1.758286862992002
,1.8896266532314225,,,1.725673771466553,1.722945732278469,1.6369166556010233,,1.9094189211980208,1.9183333151310147
,2.0843698946403486,,,2.095841649799379,2.022631295595593,2.0454315107502032,,2.1486144376677707,2.2682759845631724
,2.448972574506247,,,2.465068062167175,2.443631766668679,2.649148518907029,,2.440827897118151,2.710083862110992
,2.467171422007913,,,2.4635687253496767,2.4582172497705117,2.656462173895381,,2.4512628917270387,2.710602676399096
,2.503216695777511,,,2.4704376837295703,2.455907425815551,2.6780843959479514,,2.4509367972727714,2.6162116455083697
,2.525426929295307,,,2.573871890433726,2.507340280460335,2.689057946527714,,2.5162097526346052,2.627832923306969
,2.892818646043039,,,2.7558875264821103,2.8241876006761775,2.7385161049974256,,2.796341304831597,2.9738455638441477
,2.6182663374841044,,,2.565550415919135,2.5255605306027333,2.6233655005822425,,2.5485925061406873,2.721506988327179
,2.694097558270181,,,2.6370885963556225,2.55084015136698,2.774856714917096,,2.55917045836486,2.6575389241599017
,2.791070880158561,,,2.5972894881709854,2.5717747488803187,2.713116560378156,,2.5961923295268523,2.6239570164031156
,2.823351990713758,,,2.7382033042274356,2.6425832532962783,2.719065739142042,,2.64198899717949,2.6667029391721337
,2.8968505329387426,,,2.7743895337286593,2.7314697587669405,2.606459744107938,,2.7086818261420245,2.7226454307187695
,2.674176043579211,,,2.6196123010920234,2.6934594503824743,2.366386665751694,,2.7071617559415504,2.6449512967985753
,2.1626200361699532,,,2.1533026869638587,2.2204980063183903,1.9089924418019046,,2.2191224416759163,2.250485501827648
,1.9979793113822366,,,2.0196849170060798,2.0622015280837673,1.7862493407696203,,2.0505114229444734,2.1255396852971615
,1.739559316606486,,,1.9341588222622137,1.8675100995969107,1.7637583459947312,,1.8308637056583006,2.0678316097445952
,2.044864218049846,,,2.069884114895983,2.0924251701378704,1.9607891904474242,,2.1014079715744525,2.2443009136733294
,1.8309717685316613,,,1.9365464643157377,1.9414930054723942,1.783449632165478,,1.9084290875077967,2.080087241156749
,2.0802484844974973,,,2.1024243556713196,2.140229962859454,2.0063273617623496,,2.1364450983893035,2.2852202812941877
,1.6103035731278637,,,1.794159841262626,1.736389789449902,1.606890909697674,,1.6994967052185272,1.9538063865911142
,1.5486439598093191,,,1.7161368335503786,1.6474408726711751,1.6568612342492217,,1.5769651736665196,1.8157868069637046
,1.2601115071666285,,,1.529694771481336,1.3841537260949373,1.434337723189793,,1.3387436940906028,1.7169994633356245
,1.1563476367699743,,,1.5349912515724295,1.2757492128946304,1.4995536266634426,,1.235329210192036,1.7162798892262374
,1.918668521104108,,,2.0921591809050955,1.954131017239061,2.128450868043204,,1.9656201712521915,2.0942931590100913
,2.001328388815212,,,2.165768707499858,2.057433219559235,2.1896360660283207,,2.0391076950115634,2.1489953544319693
,1.846282193672774,,,2.027195946548248,1.922816401259213,1.9711095697041798,,1.8602742298222155,2.0332521868828386
,1.832312627319917,,,1.998824302637041,1.9141715516101292,1.9564235542077657,,1.841458845610926,2.034993951115464
,2.0657564511410205,,,2.297445271490783,2.1821769014896923,2.168335578720793,,2.108568496628059,2.3293400297081064
,2.0495825685756834,,,2.244669237492624,2.15905405371766,2.1495884834427397,,2.085699435479807,2.2230196217437435
,1.7941334719559676,,,1.9660220605916832,1.8647724944427737,1.9328755719800574,,1.8138061039448636,2.0385127960604317
,1.901773252064365,,,2.0645024448391855,1.9760090423703613,2.033365428384892,,1.9094892660199063,2.0680718217056793
,1.8993486202283516,,,1.9493255861412189,1.9382272421289164,1.823836188050062,,1.9472579472919112,1.929949192563657
,1.936784358179535,,,2.0971332324731127,2.033216601780809,1.903882628004773,,2.009066419378629,2.0243869379827553
,2.002707080760492,,,2.2164937147837245,2.0827254094957257,2.04179124679329,,2.0930376475848558,2.116548003156765
,2.0178812054731416,,,2.1158712487362163,2.115620743421217,1.8959110385249769,,2.04497126127362,2.103596998615301
,1.9195642203681271,,,1.9835684382648668,1.9898292989578732,1.8769677924986081,,1.9671293684456372,1.9972428196740484
,2.276390379127538,,,2.2546698921382555,2.2726575925961305,2.1352972368976584,,2.3168958374551014,2.1973023144374144
,2.138385311606492,,,2.358171678831168,2.282803176646557,2.118928860752232,,2.1827452216412793,2.2448072029799864
,2.167460062131048,,,2.41082676611115,2.3237303039878046,2.163907030241197,,2.210108660656143,2.3528110335371597
,2.2945965510073774,,,2.5792962175057084,2.433982125950618,2.3407905764369232,,2.3227840507990005,2.6306133910842546
,2.297668213098374,,,2.5733527091141526,2.4370346393214617,2.375838918179926,,2.318102950510152,2.637495091726036
,2.20952039516952,,,2.5033032555731296,2.3499071139098597,2.3520338589538525,,2.2437654670478513,2.5945201293200055
,2.217425714879178,,,2.4558691694252994,2.354699343875148,2.389505677519194,,2.2627593936335826,2.5698594144685942
,2.4977745089389467,,,2.5425953721225905,2.561780380227456,2.2305245399962508,,2.5002324420186177,2.588561398766572
,2.720213963833175,,,2.892848641557015,2.7943881861405084,2.704588796118958,,2.828284323626009,2.9773483808829972
,2.4882929536838594,,,2.4026074694570125,2.468989223255463,2.518446575430034,,2.468721517369881,2.5282061832724216
,2.603960515433657,,,2.6011405409987924,2.5794695539221255,2.5598675478198896,,2.6070006272010366,2.7307109278425656
,2.572800386995144,,,2.7739843823390706,2.6150585903977563,2.7018820548139066,,2.5680788729611566,2.958446290567046
,,1.5970656737532907,1.6706697799497685,,,,1.739198830437174,,
,,1.7156892637422494,1.7299763745243495,,,,1.8472590689709756,,
,2.440748605056944,,,2.4687630601803705,2.551098241505079,2.674740808727984,,2.501792388229512,2.686170503428634
,2.214302139276693,,,2.4086893742151703,2.229690454936148,2.6131787441794945,,2.2728262202100926,2.6475733649650035
,,2.177091443294205,2.254772608465529,,,,2.214886287582152,,
,1.93350745647377,,,2.065722324327734,1.9904790783506034,2.069340697148093,,1.9513810819219595,2.185101844099158
,1.9410845636703198,,,2.1011185834315875,1.9913268719744714,2.10629830864032,,1.9876023604801691,2.181902595814873
,1.9586214636841104,,,2.0348025882170457,1.9262515444183756,2.2281505752623625,,1.9885894031612672,2.0542658079636245
,2.1868771616910556,,,2.248503565432562,2.1484732657977395,2.404839344110032,,2.2016462943041537,2.3326572664791683
,2.1697551222384877,,,2.308005867477394,2.138868572384327,2.436441572093908,,2.1916602454672294,2.322315088284673
,2.4301563991918345,,,2.5350966685091865,2.4124722105567944,2.6454489753986943,,2.455547339055301,2.588018126448868
